order_id,user_id,restaurant_id,restaurant_name,driver_id,order_time,order_date,order_hour,is_weekend,is_ramadan_period,city,area,cuisine,item_name,quantity,unit_price_aed,delivery_fee_aed,total_price_aed,payment_method,delivery_distance_km,traffic_level,driver_vehicle,driver_availability,delivery_duration_mins,order_status,user_subscription,restaurant_health_score,order_quality_risk_score,churn_risk
ORD00404285,USR016360,RST00569,Curry Leaf Al Taawun,DRV01159,2024-06-09 06:35:00,2024-06-09,6,0,0,Sharjah,Al Taawun,Indian,Chicken Biryani,1,21.42,3,24.42,Credit Card,11.01,Medium,Motorcycle,Available,52.0,Delivered,0,0.504,0.361,1
ORD00064881,USR020002,RST01326,Dim Sum Palace Al Nuaimiya,DRV02154,2024-09-15 05:25:00,2024-09-15,5,0,0,Ajman,Al Nuaimiya,Chinese,Beef Chow Mein,1,30.5,5,35.5,Debit Card,5.52,High,Motorcycle,Available,42.5,Delivered,1,0.471,0.617,0
ORD00682957,USR014650,RST00018,Royal Biryani House Al Reef,DRV00500,2024-05-27 15:05:00,2024-05-27,15,0,0,Abu Dhabi,Al Reef,Indian,Chicken Tikka Masala,2,23.11,5,51.22,Credit Card,2.82,Medium,Motorcycle,Busy,25.7,Delivered,0,0.694,0.343,0
ORD00693883,USR029210,RST00542,Lucky Wok Sports City,DRV01982,2024-02-24 20:08:00,2024-02-24,20,1,0,Dubai,Sports City,Chinese,Mapo Tofu,3,71.49,0,214.47,Credit Card,8.94,Medium,Motorcycle,Busy,41.0,In Transit,0,0.771,0.34,1
ORD00656498,USR016484,RST00297,BBQ Smokehouse Downtown,DRV02171,2024-05-06 22:38:00,2024-05-06,22,0,0,Dubai,Downtown,American,Onion Rings,2,149.86,0,299.72,Apple Pay,5.82,Medium,Motorcycle,Available,29.1,Delivered,1,0.564,0.299,1
ORD00656659,USR008011,RST00008,Bombay Kitchen Bur Dubai,DRV02216,2024-08-16 18:00:00,2024-08-16,18,1,0,Dubai,Bur Dubai,Indian,Mango Lassi,3,35.54,0,106.62,Credit Card,14.87,High,Motorcycle,Available,68.1,Delivered,1,0.645,0.456,0
ORD00207612,USR014451,RST01446,Nihari House Al Majaz,DRV01238,2024-12-08 15:16:00,2024-12-08,15,0,0,Sharjah,Al Majaz,Pakistani,Sheer Khurma,2,27.24,3,57.48,Credit Card,9.71,Medium,Motorcycle,Available,37.9,Delivered,1,0.801,0.386,0
ORD00254141,USR000656,RST00201,Desi Zaika Khalidiyah,DRV00813,2024-08-21 22:49:00,2024-08-21,22,0,0,Abu Dhabi,Khalidiyah,Pakistani,Chapli Kebab,1,62.62,0,62.62,Apple Pay,13.75,High,Motorcycle,Available,70.0,Delivered,1,0.417,0.595,0
ORD00505124,USR011421,RST00563,Fattoush Kitchen JLT,DRV00033,2024-01-19 20:13:00,2024-01-19,20,1,0,Dubai,JLT,Lebanese,Chicken Tawook,1,63.13,7,70.13,Apple Pay,2.6,Medium,Motorcycle,Available,20.1,Delivered,1,0.844,0.237,1
ORD00114306,USR009928,RST00917,Royal Biryani House Nad Al Sheba,DRV02728,2024-12-26 18:58:00,2024-12-26,18,0,0,Dubai,Nad Al Sheba,Indian,Samosa (2pcs),1,53.97,3,56.97,In-App Wallet,9.74,Medium,Motorcycle,Available,43.9,Delivered,0,0.824,0.317,0
ORD00334765,USR024861,RST01675,Golden Dragon Khalidiyah,DRV01436,2024-06-30 22:08:00,2024-06-30,22,0,0,Abu Dhabi,Khalidiyah,Chinese,Wonton Soup,1,46.17,5,51.17,Credit Card,4.08,Very High,Motorcycle,Available,32.7,Delivered,1,0.865,0.525,0
ORD00342952,USR003734,RST01398,Leila Restaurant Mohammed Bin Zayed City,DRV01936,2024-10-04 19:51:00,2024-10-04,19,1,0,Abu Dhabi,Mohammed Bin Zayed City,Lebanese,Chicken Tawook,1,26.22,5,31.22,Apple Pay,12.75,Low,Motorcycle,Busy,43.8,Delivered,1,0.761,0.243,0
ORD00187294,USR023933,RST01952,Al Hamra Pakistani Al Quoz,DRV02680,2024-04-03 11:32:00,2024-04-03,11,0,1,Dubai,Al Quoz,Pakistani,Sheer Khurma,2,32.36,0,64.72,Credit Card,6.83,Low,Bicycle,Busy,47.6,Delivered,0,0.929,0.211,0
ORD00583096,USR003926,RST01223,Manila Garden Bur Dubai,DRV01927,2024-02-05 18:23:00,2024-02-05,18,0,0,Dubai,Bur Dubai,Filipino,Chicken Adobo,1,28.88,7,35.88,In-App Wallet,5.83,Medium,Motorcycle,Available,34.6,Delivered,1,0.634,0.385,1
ORD00218652,USR009947,RST01523,Shawarma Station Palm Jumeirah,DRV01271,2024-11-16 22:46:00,2024-11-16,22,1,0,Dubai,Palm Jumeirah,Arabic,Grilled Hammour,1,210.67,0,210.67,Apple Pay,3.97,Medium,Motorcycle,Busy,24.0,Delivered,0,0.514,0.375,0
ORD00209077,USR028555,RST00979,Sashimi Bar DIFC,DRV00827,2024-07-30 17:54:00,2024-07-30,17,0,0,Dubai,DIFC,Japanese,Teriyaki Chicken Bowl,1,124.38,5,129.38,In-App Wallet,4.12,Low,Motorcycle,Busy,24.9,Delivered,1,0.892,0.262,0
ORD00450024,USR026095,RST01562,Punjab Grill Marina,DRV02615,2024-11-10 13:21:00,2024-11-10,13,0,0,Dubai,Marina,Indian,Butter Chicken,2,115.96,0,231.92,Credit Card,6.94,Low,Bicycle,Available,53.4,Delivered,0,0.745,0.304,0
ORD00517100,USR003868,RST01970,Al Dawaar Grill Muwaileh,DRV01938,2024-04-28 17:53:00,2024-04-28,17,0,0,Sharjah,Muwaileh,Arabic,Falafel Wrap,2,39.73,3,82.46,Credit Card,4.81,Medium,Motorcycle,Busy,30.9,Delivered,1,0.634,0.366,0
ORD00753097,USR000488,RST01477,Byblos on the Sea Nad Al Sheba,DRV02474,2024-03-31 20:27:00,2024-03-31,20,0,1,Dubai,Nad Al Sheba,Lebanese,Shanklish Salad,1,56.41,0,56.41,Apple Pay,0.77,Low,Motorcycle,Busy,24.4,Delivered,0,0.968,0.26,0
ORD00747235,USR023185,RST01575,Lahori Chaska Oud Metha,DRV02595,2024-07-04 18:36:00,2024-07-04,18,0,0,Dubai,Oud Metha,Pakistani,Daal Chawal,1,63.23,5,68.23,Apple Pay,13.61,High,Motorcycle,Available,67.7,Delivered,1,0.841,0.488,0
ORD00481042,USR025059,RST00071,Dim Sum Palace Khalidiyah,DRV00428,2024-07-19 12:02:00,2024-07-19,12,1,0,Abu Dhabi,Khalidiyah,Chinese,Steamed Dumplings,1,64.38,5,69.38,Apple Pay,2.32,Medium,Motorcycle,Busy,22.8,Delivered,1,0.666,0.359,0
ORD00184258,USR007992,RST01644,Suhoor Lounge Marina,DRV02007,2024-05-21 19:01:00,2024-05-21,19,0,0,Dubai,Marina,Arabic,Jareesh,1,131.8,7,138.8,Credit Card,12.42,High,Motorcycle,Available,59.2,Delivered,1,0.737,0.423,0
ORD00320075,USR001276,RST01673,Nobu Express Mirdif,DRV02743,2024-08-19 20:55:00,2024-08-19,20,0,0,Dubai,Mirdif,Japanese,Tonkotsu Ramen,2,110.59,0,221.18,Credit Card,12.32,High,Motorcycle,Busy,55.5,Delivered,1,0.651,0.519,0
ORD00608580,USR019411,RST01356,Namaste Kitchen Business Bay,DRV01763,2024-11-05 15:34:00,2024-11-05,15,0,0,Dubai,Business Bay,Indian,Chicken Biryani,2,68.5,3,140.0,In-App Wallet,8.84,Medium,Motorcycle,Available,33.5,Delivered,1,0.766,0.239,0
ORD00438699,USR023719,RST00994,Desi Zaika Palm Jumeirah,DRV01967,2024-04-01 13:12:00,2024-04-01,13,0,1,Dubai,Palm Jumeirah,Pakistani,Nihari,2,100.16,3,203.32,Apple Pay,5.78,Low,Motorcycle,Unavailable,34.6,Delivered,1,0.748,0.249,0
ORD00129099,USR026736,RST00508,Cedar Tree Corniche,DRV01949,2024-06-11 13:33:00,2024-06-11,13,0,0,Abu Dhabi,Corniche,Lebanese,Warak Dawali,1,147.84,3,150.84,In-App Wallet,3.22,Medium,Motorcycle,Available,26.4,Delivered,1,0.951,0.322,1
ORD00668928,USR010337,RST01676,Maharaja Palace Al Taawun,DRV02938,2024-09-24 15:15:00,2024-09-24,15,0,0,Sharjah,Al Taawun,Indian,Butter Chicken,2,24.27,3,51.54,In-App Wallet,14.85,Medium,Motorcycle,Available,57.9,Delivered,0,0.699,0.336,0
ORD00410287,USR012034,RST01324,Mezze House Al Nahda,DRV01410,2024-12-03 16:34:00,2024-12-03,16,0,0,Sharjah,Al Nahda,Lebanese,Baba Ghanoush,1,37.72,0,37.72,Apple Pay,0.53,Medium,Motorcycle,Available,12.2,Delivered,0,0.728,0.289,0
ORD00266010,USR021886,RST00510,Bedouin Kitchen JLT,DRV01006,2024-10-10 19:23:00,2024-10-10,19,0,0,Dubai,JLT,Arabic,Kabsa,1,50.15,0,50.15,Apple Pay,7.74,Medium,Motorcycle,Busy,35.6,Delivered,1,0.574,0.378,0
ORD00419831,USR008062,RST01732,Delhi Darbar DIFC,DRV01436,2024-08-17 20:40:00,2024-08-17,20,1,0,Dubai,DIFC,Indian,Chicken Tikka Masala,1,107.06,5,112.06,Credit Card,4.46,Medium,Motorcycle,Busy,36.4,Delivered,1,0.671,0.403,0
ORD00471675,USR014204,RST00600,Dim Sum Palace Sports City,DRV01744,2024-03-22 15:25:00,2024-03-22,15,1,1,Dubai,Sports City,Chinese,Sweet & Sour Pork,2,78.77,0,157.54,Apple Pay,14.57,Medium,Motorcycle,Available,51.8,Delivered,0,0.831,0.315,0
ORD00581955,USR015273,RST00808,Namaste Kitchen Al Raha Beach,DRV00871,2024-01-26 20:41:00,2024-01-26,20,1,0,Abu Dhabi,Al Raha Beach,Indian,Dal Makhani,1,149.57,3,152.57,In-App Wallet,12.26,Medium,Bicycle,Busy,90.0,Delivered,1,0.665,0.36,0
ORD00502540,USR011611,RST01435,Suhoor Lounge Al Furjan,DRV00908,2024-05-30 20:37:00,2024-05-30,20,0,0,Dubai,Al Furjan,Arabic,Hummus Platter,1,74.92,0,74.92,Apple Pay,12.76,Medium,Motorcycle,Available,55.3,Delivered,1,0.946,0.346,0
ORD00344917,USR000406,RST00033,Namaste Kitchen Al Taawun,DRV01749,2024-08-08 09:10:00,2024-08-08,9,0,0,Sharjah,Al Taawun,Indian,Dal Makhani,1,25.62,3,28.62,Apple Pay,14.25,High,Motorcycle,Busy,69.5,Delivered,0,0.467,0.503,0
ORD00532807,USR027795,RST01037,Al Hamra Pakistani Corniche,DRV00782,2024-09-17 18:59:00,2024-09-17,18,0,0,Abu Dhabi,Corniche,Pakistani,Paya Soup,2,119.8,3,242.6,Apple Pay,1.83,Low,Motorcycle,Available,16.3,Delivered,1,0.81,0.214,0
ORD00662523,USR018317,RST00493,Bombay Kitchen Oud Metha,DRV02380,2024-11-22 07:29:00,2024-11-22,7,1,0,Dubai,Oud Metha,Indian,Garlic Naan,2,81.41,5,167.82,Credit Card,4.17,High,Motorcycle,Available,26.2,Delivered,1,0.858,0.377,0
ORD00246770,USR012406,RST00982,Bollywood Bites Saadiyat Island,DRV02283,2024-05-24 16:56:00,2024-05-24,16,1,0,Abu Dhabi,Saadiyat Island,Indian,Dal Makhani,3,156.91,7,477.73,Apple Pay,2.34,Medium,Motorcycle,Available,15.2,Delivered,0,0.638,0.263,0
ORD00527914,USR027983,RST01746,Sarap Dito Marina,DRV02504,2024-03-19 14:57:00,2024-03-19,14,0,1,Dubai,Marina,Filipino,Sisig Rice Bowl,1,76.95,7,83.95,Credit Card,11.21,Medium,Motorcycle,Available,47.9,Cancelled,1,0.547,0.381,0
ORD00023581,USR006083,RST00771,Bella Napoli Al Quoz,DRV00147,2024-01-19 21:54:00,2024-01-19,21,1,0,Dubai,Al Quoz,Italian,Risotto ai Funghi,4,26.24,3,107.96,Apple Pay,4.95,Low,Motorcycle,Busy,25.3,Cancelled,1,0.54,0.333,0
ORD00379976,USR002773,RST01979,Al Fanar Tourist Club Area,DRV00643,2024-04-23 17:58:00,2024-04-23,17,0,0,Abu Dhabi,Tourist Club Area,Arabic,Dates & Karak,1,84.27,0,84.27,Debit Card,7.69,High,Motorcycle,Available,41.5,Delivered,1,0.722,0.408,0
ORD00661890,USR005573,RST00379,Mumbai Street Food Oud Metha,DRV01539,2024-02-09 22:22:00,2024-02-09,22,1,0,Dubai,Oud Metha,Indian,Chicken Tikka Masala,3,50.82,5,157.46,Credit Card,7.17,Medium,Motorcycle,Busy,34.9,Delivered,1,0.354,0.411,0
ORD00214589,USR017915,RST00783,All American Diner International City,DRV01686,2024-10-02 14:46:00,2024-10-02,14,0,0,Dubai,International City,American,Nashville Hot Tenders,1,43.73,5,48.73,Credit Card,14.52,High,Motorcycle,Available,68.7,Delivered,1,0.536,0.482,0
ORD00061254,USR009946,RST00528,Noodle Bar Shanghai Al Raha Beach,DRV02968,2024-08-16 20:00:00,2024-08-16,20,1,0,Abu Dhabi,Al Raha Beach,Chinese,Steamed Dumplings,1,122.27,7,129.27,Credit Card,2.17,High,Bicycle,Busy,32.5,Delivered,1,0.791,0.431,0
ORD00178594,USR013683,RST00746,Bella Napoli JLT,DRV01630,2024-06-04 10:29:00,2024-06-04,10,0,0,Dubai,JLT,Italian,Pasta Carbonara,1,92.58,3,95.58,Debit Card,8.31,High,Motorcycle,Available,45.6,Delivered,1,0.914,0.369,0
ORD00454434,USR012325,RST01229,Lucky Wok Festival City,DRV02053,2024-01-16 12:26:00,2024-01-16,12,0,0,Dubai,Festival City,Chinese,Fried Rice Special,2,153.93,3,310.86,Apple Pay,6.3,Medium,Motorcycle,Busy,30.1,Delivered,0,0.859,0.273,0
ORD00321684,USR022832,RST01827,Al Dawaar Grill Al Nuaimiya,DRV02404,2024-06-02 13:36:00,2024-06-02,13,0,0,Ajman,Al Nuaimiya,Arabic,Lamb Mandi,1,43.54,5,48.54,Apple Pay,7.73,Medium,Motorcycle,Unavailable,35.8,Delivered,1,0.859,0.276,0
ORD00528917,USR016654,RST00891,Maharaja Palace Business Bay,DRV02344,2024-04-23 06:13:00,2024-04-23,6,0,0,Dubai,Business Bay,Indian,Palak Paneer,2,78.96,3,160.92,In-App Wallet,7.49,Medium,Motorcycle,Busy,32.4,In Transit,1,0.588,0.34,0
ORD00726640,USR029444,RST00503,Vesuvio Kitchen Downtown,DRV00025,2024-02-27 22:19:00,2024-02-27,22,0,0,Dubai,Downtown,Italian,Lasagne al Forno,1,274.32,0,274.32,In-App Wallet,3.16,Medium,Motorcycle,Available,23.6,Cancelled,1,0.569,0.509,0
ORD00325813,USR016018,RST00757,Babel Beirut Garhoud,DRV02585,2024-06-27 20:35:00,2024-06-27,20,0,0,Dubai,Garhoud,Lebanese,Lamb Kibbeh,2,55.59,3,114.18,Apple Pay,5.47,Medium,Motorcycle,Available,34.1,Cancelled,1,0.598,0.487,0
ORD00761764,USR014295,RST00411,BBQ Tonight Al Muroor,DRV00343,2024-10-16 12:41:00,2024-10-16,12,0,0,Abu Dhabi,Al Muroor,Pakistani,Chapli Kebab,1,34.13,0,34.13,Credit Card,2.8,Very High,Motorcycle,Available,30.4,Delivered,0,0.833,0.47,0
ORD00183888,USR005131,RST01414,Pinoy Kitchen Satwa,DRV01137,2024-10-13 22:37:00,2024-10-13,22,0,0,Dubai,Satwa,Filipino,Beef Caldereta,2,33.61,5,72.22,In-App Wallet,14.88,Medium,Motorcycle,Unavailable,63.2,Delivered,0,0.981,0.278,0
ORD00570103,USR018244,RST01128,Curry Leaf Mohammed Bin Zayed City,DRV02696,2024-10-19 18:21:00,2024-10-19,18,1,0,Abu Dhabi,Mohammed Bin Zayed City,Indian,Dal Makhani,2,30.84,5,66.68,Credit Card,9.79,High,Motorcycle,Busy,47.1,Delivered,1,0.537,0.478,0
ORD00685491,USR023993,RST01041,Chao Fan Express Festival City,DRV00845,2024-06-23 20:55:00,2024-06-23,20,0,0,Dubai,Festival City,Chinese,Beef Chow Mein,1,188.8,7,195.8,Credit Card,2.06,Low,Motorcycle,Available,15.4,Delivered,0,0.488,0.253,1
ORD00109800,USR010022,RST01396,Mezze House Jumeirah Village Circle,DRV02288,2024-08-14 07:42:00,2024-08-14,7,0,0,Dubai,Jumeirah Village Circle,Lebanese,Lamb Kibbeh,2,62.81,3,128.62,Apple Pay,2.41,High,Motorcycle,Available,18.5,Delivered,1,0.862,0.321,0
ORD00181577,USR009042,RST00050,Ceylon Spice Al Rashidiya,DRV00243,2024-09-29 12:39:00,2024-09-29,12,0,0,Ajman,Al Rashidiya,Sri Lankan,Kottu Roti,1,22.33,3,25.33,Credit Card,12.46,Low,Bicycle,Available,82.8,Delivered,1,0.608,0.334,0
ORD00727719,USR017003,RST01513,Saffron Table Jumeirah Village Circle,DRV00980,2024-05-07 20:02:00,2024-05-07,20,0,0,Dubai,Jumeirah Village Circle,Indian,Samosa (2pcs),3,74.27,0,222.81,Apple Pay,7.01,Medium,Motorcycle,Busy,36.5,Delivered,0,0.818,0.265,0
ORD00612303,USR002592,RST00277,Dynasty Kitchen Oud Metha,DRV01442,2024-12-02 19:53:00,2024-12-02,19,0,0,Dubai,Oud Metha,Chinese,Spring Rolls (4pcs),3,79.72,7,246.16,Apple Pay,3.77,Low,Bicycle,Busy,26.6,Delivered,1,0.556,0.321,0
ORD00092723,USR020765,RST00877,Wok to Walk Downtown,DRV01359,2024-07-04 14:00:00,2024-07-04,14,0,0,Dubai,Downtown,Chinese,Wonton Soup,1,145.51,0,145.51,Apple Pay,3.76,High,Bicycle,Available,44.2,In Transit,1,0.597,0.427,0
ORD00390791,USR022339,RST01775,BBQ Smokehouse Al Taawun,DRV00099,2024-09-09 17:42:00,2024-09-09,17,0,0,Sharjah,Al Taawun,American,Philly Cheesesteak,1,41.11,3,44.11,Apple Pay,6.69,Medium,Motorcycle,Available,24.6,Delivered,1,0.643,0.331,0
ORD00546368,USR009226,RST01092,Desi Zaika Creek Harbour,DRV00984,2024-08-14 08:08:00,2024-08-14,8,0,0,Dubai,Creek Harbour,Pakistani,Seekh Kebab,1,122.38,3,125.38,Credit Card,4.5,Medium,Motorcycle,Busy,23.5,Delivered,1,0.945,0.195,0
ORD00271821,USR007633,RST01553,Al Fanar Palm Jumeirah,DRV02512,2024-12-03 14:12:00,2024-12-03,14,0,0,Dubai,Palm Jumeirah,Arabic,Dates & Karak,3,155.62,3,469.86,Debit Card,9.26,Low,Motorcycle,Available,31.7,Delivered,0,0.912,0.215,0
ORD00740016,USR007488,RST01258,Pinoy Kitchen Sports City,DRV02096,2024-10-27 08:45:00,2024-10-27,8,0,0,Dubai,Sports City,Filipino,Crispy Pata,1,43.51,7,50.51,Apple Pay,9.8,Medium,Motorcycle,Available,48.3,Delivered,1,0.436,0.434,0
ORD00030547,USR023269,RST01703,Punjab Grill Muwaileh,DRV00393,2024-08-20 06:07:00,2024-08-20,6,0,0,Sharjah,Muwaileh,Indian,Butter Chicken,2,37.88,7,82.76,Apple Pay,3.93,Medium,Motorcycle,Available,19.3,Delivered,1,0.589,0.325,0
ORD00634681,USR027530,RST01722,Nashville Hot Al Nahda,DRV00528,2024-07-17 06:23:00,2024-07-17,6,0,0,Sharjah,Al Nahda,American,Chocolate Milkshake,1,26.23,5,31.23,Apple Pay,3.46,High,Motorcycle,Available,21.7,Delivered,0,0.585,0.34,0
ORD00385331,USR027093,RST01001,Dumpling Republic Muwaileh,DRV02382,2024-05-14 11:10:00,2024-05-14,11,0,0,Sharjah,Muwaileh,Chinese,Fried Rice Special,1,38.56,3,41.56,Credit Card,0.6,Low,Motorcycle,Unavailable,20.8,In Transit,0,0.269,0.385,0
ORD00042698,USR001590,RST01628,Al Fanar Shahama,DRV02931,2024-06-03 20:17:00,2024-06-03,20,0,0,Abu Dhabi,Shahama,Arabic,Jareesh,3,42.6,0,127.8,Credit Card,4.67,Low,Motorcycle,Available,28.6,Delivered,1,0.684,0.278,0
ORD00640702,USR013923,RST00624,Masala Junction JLT,DRV02879,2024-06-10 22:30:00,2024-06-10,22,0,0,Dubai,JLT,Indian,Palak Paneer,1,81.13,5,86.13,Apple Pay,14.65,Medium,Motorcycle,Available,54.4,Delivered,1,0.878,0.345,1
ORD00040403,USR013884,RST00760,Golden Curry Muwaileh,DRV02614,2024-03-15 14:18:00,2024-03-15,14,1,1,Sharjah,Muwaileh,Indian,Lamb Rogan Josh,1,39.3,5,44.3,Credit Card,10.89,Medium,Motorcycle,Available,49.6,Delivered,1,0.673,0.397,0
ORD00533524,USR001871,RST01054,Zaatar w Zeit Yas Island,DRV01775,2024-04-13 22:34:00,2024-04-13,22,1,0,Abu Dhabi,Yas Island,Lebanese,Shanklish Salad,3,144.25,7,439.75,Credit Card,11.26,High,Motorcycle,Busy,54.8,Delivered,1,0.639,0.433,0
ORD00744694,USR010934,RST01432,Pampanga Kitchen Al Zaab,DRV02983,2024-12-18 22:19:00,2024-12-18,22,0,0,Abu Dhabi,Al Zaab,Filipino,Sisig Rice Bowl,1,31.54,3,34.54,Debit Card,10.26,Low,Motorcycle,Available,33.0,Delivered,1,0.815,0.248,0
ORD00401801,USR019797,RST01504,Tandoor House Al Reem Island,DRV00906,2024-04-05 23:19:00,2024-04-05,23,1,1,Abu Dhabi,Al Reem Island,Indian,Chicken Tikka Masala,3,46.48,5,144.44,Credit Card,8.72,Medium,Motorcycle,Unavailable,46.7,Delivered,1,0.628,0.389,0
ORD00570574,USR029994,RST00895,Shake Shack Express Al Nahda,DRV01616,2024-07-05 16:28:00,2024-07-05,16,1,0,Sharjah,Al Nahda,American,Onion Rings,3,22.44,5,72.32,In-App Wallet,7.26,High,Motorcycle,Available,45.5,Delivered,1,0.667,0.403,1
ORD00165542,USR027421,RST01941,Bombay Kitchen JLT,DRV01546,2024-09-25 19:01:00,2024-09-25,19,0,0,Dubai,JLT,Indian,Palak Paneer,1,58.08,3,61.08,Apple Pay,4.17,Medium,Motorcycle,Available,23.6,Delivered,0,0.531,0.379,0
ORD00518467,USR029214,RST00708,BBQ Smokehouse Dubai Hills,DRV00459,2024-12-09 15:36:00,2024-12-09,15,0,0,Dubai,Dubai Hills,American,Beef Hot Dog,1,177.93,5,182.93,Apple Pay,3.63,Low,Bicycle,Busy,31.5,Delivered,1,0.877,0.207,0
ORD00697105,USR002252,RST01908,Tandoor House Muwaileh,DRV00108,2024-04-15 19:04:00,2024-04-15,19,0,0,Sharjah,Muwaileh,Indian,Garlic Naan,1,28.5,5,33.5,Apple Pay,4.01,Low,Motorcycle,Available,24.8,Delivered,1,0.864,0.108,0
ORD00426694,USR026069,RST01885,Trattoria Roma Downtown,DRV02532,2024-01-01 16:59:00,2024-01-01,16,0,0,Dubai,Downtown,Italian,Penne Arrabbiata,1,158.12,3,161.12,Credit Card,11.55,Very High,Motorcycle,Available,73.6,Delivered,1,0.84,0.648,0
ORD00475304,USR025050,RST01244,Bollywood Bites Al Barsha,DRV02902,2024-04-20 14:33:00,2024-04-20,14,1,0,Dubai,Al Barsha,Indian,Dal Makhani,4,86.05,5,349.2,Apple Pay,2.59,High,Motorcycle,Busy,24.7,Cancelled,0,0.702,0.383,0
ORD00172447,USR003339,RST00310,Fattoush Kitchen Downtown,DRV01321,2024-06-20 17:43:00,2024-06-20,17,0,0,Dubai,Downtown,Lebanese,Shanklish Salad,3,117.26,3,354.78,Credit Card,5.68,Medium,Bicycle,Available,57.9,Delivered,1,0.675,0.415,0
ORD00196282,USR022857,RST00296,Spice Route Al Karamah,DRV01711,2024-08-14 00:25:00,2024-08-14,0,0,0,Abu Dhabi,Al Karamah,Indian,Garlic Naan,1,80.34,7,87.34,In-App Wallet,4.8,Medium,Motorcycle,Available,32.7,Delivered,1,0.651,0.407,0
ORD00257582,USR011965,RST00825,Khaleeji Bites Tourist Club Area,DRV01898,2024-10-22 05:22:00,2024-10-22,5,0,0,Abu Dhabi,Tourist Club Area,Arabic,Hummus Platter,2,80.68,5,166.36,Credit Card,10.47,Low,Motorcycle,Available,44.0,Delivered,0,0.744,0.342,0
ORD00615680,USR005468,RST01294,Byblos on the Sea Muwaileh,DRV01358,2024-06-23 15:05:00,2024-06-23,15,0,0,Sharjah,Muwaileh,Lebanese,Mezze Platter,1,28.22,5,33.22,Credit Card,10.71,High,Motorcycle,Busy,53.4,Delivered,1,0.748,0.406,0
ORD00647606,USR022741,RST01624,BBQ Smokehouse Al Khalidiyah,DRV02562,2024-07-14 20:57:00,2024-07-14,20,0,0,Abu Dhabi,Al Khalidiyah,American,Nashville Hot Tenders,2,76.68,3,156.36,Apple Pay,13.04,Medium,Motorcycle,Unavailable,47.4,Delivered,0,0.822,0.298,0
ORD00320472,USR025348,RST00240,Sarap Dito Garhoud,DRV00512,2024-07-17 13:06:00,2024-07-17,13,0,0,Dubai,Garhoud,Filipino,Crispy Pata,1,64.31,7,71.31,In-App Wallet,5.4,Low,Bicycle,Available,44.8,Delivered,1,0.559,0.311,0
ORD00258933,USR011413,RST00015,Trattoria Roma Palm Jumeirah,DRV01491,2024-07-15 06:23:00,2024-07-15,6,0,0,Dubai,Palm Jumeirah,Italian,Penne Arrabbiata,1,186.31,7,193.31,Debit Card,12.09,Low,Motorcycle,Available,51.2,Delivered,1,0.943,0.205,0
ORD00588977,USR016880,RST00442,Katsu Corner Al Majaz,DRV02805,2024-08-26 21:19:00,2024-08-26,21,0,0,Sharjah,Al Majaz,Japanese,Dragon Roll,1,46.64,5,51.64,In-App Wallet,3.67,High,Bicycle,Busy,41.1,In Transit,0,0.843,0.453,0
ORD00711516,USR006453,RST00545,Ihaw Ihaw International City,DRV01600,2024-07-18 22:42:00,2024-07-18,22,0,0,Dubai,International City,Filipino,Chicken Adobo,1,21.51,0,21.51,Apple Pay,1.54,Medium,Bicycle,Unavailable,30.6,Delivered,0,0.496,0.485,0
ORD00674128,USR008185,RST01676,Maharaja Palace Al Taawun,DRV02991,2024-08-01 13:27:00,2024-08-01,13,0,0,Sharjah,Al Taawun,Indian,Chicken Tikka Masala,1,36.27,3,39.27,In-App Wallet,12.35,High,Motorcycle,Available,60.0,Delivered,1,0.699,0.482,0
ORD00489354,USR016231,RST00348,Cedar Tree Downtown,DRV02930,2024-06-02 21:12:00,2024-06-02,21,0,0,Dubai,Downtown,Lebanese,Baba Ghanoush,2,172.93,0,345.86,Credit Card,8.38,Low,Motorcycle,Available,42.5,Delivered,0,0.742,0.3,1
ORD00658598,USR019216,RST00858,Trattoria Roma Garhoud,DRV02760,2024-12-28 15:20:00,2024-12-28,15,1,0,Dubai,Garhoud,Italian,Lasagne al Forno,2,75.32,7,157.64,In-App Wallet,11.56,Low,Bicycle,Available,73.0,Delivered,1,0.687,0.333,0
ORD00254111,USR007653,RST01669,Khaleeji Bites Khalidiyah,DRV01675,2024-11-30 21:59:00,2024-11-30,21,1,0,Abu Dhabi,Khalidiyah,Arabic,Kabsa,2,63.27,7,133.54,Apple Pay,9.99,Low,Motorcycle,Available,44.1,Delivered,1,0.735,0.296,0
ORD00716005,USR025615,RST00139,Haleem Express Marina,DRV00568,2024-05-12 11:23:00,2024-05-12,11,0,0,Dubai,Marina,Pakistani,Mutton Biryani,1,110.1,0,110.1,Apple Pay,11.09,High,Motorcycle,Busy,56.3,Delivered,1,0.83,0.501,0
ORD00387861,USR001435,RST00072,Lucky Wok Al Nahda,DRV02778,2024-03-02 13:37:00,2024-03-02,13,1,0,Sharjah,Al Nahda,Chinese,Dim Sum Basket,1,23.65,0,23.65,Apple Pay,2.94,Medium,Motorcycle,Busy,25.2,Delivered,1,0.831,0.259,0
ORD00686249,USR001517,RST00467,Byblos on the Sea Al Jurf,DRV02309,2024-01-29 14:37:00,2024-01-29,14,0,0,Ajman,Al Jurf,Lebanese,Baba Ghanoush,1,43.36,5,48.36,Credit Card,8.21,Medium,Motorcycle,Available,38.8,Delivered,0,0.732,0.287,1
